id,sample_id,name,application_label,is_system_app,version_name
301017248,7493600,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017261,7493601,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017292,7493601,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017307,7493602,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017338,7493602,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017370,7493604,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017400,7493604,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017433,7493606,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017474,7493606,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017496,7493608,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017526,7493608,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017539,7493609,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017569,7493609,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017582,7493610,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017612,7493610,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017625,7493611,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017655,7493611,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017668,7493612,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017698,7493612,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017711,7493613,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017741,7493613,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017754,7493614,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017784,7493614,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017797,7493615,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017827,7493615,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017840,7493616,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017870,7493616,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017883,7493617,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017913,7493617,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017926,7493618,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017956,7493618,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301017969,7493619,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301017999,7493619,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018012,7493620,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301018042,7493620,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018068,7493622,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301018119,7493622,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018132,7493623,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301018162,7493623,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018175,7493624,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301018205,7493624,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018218,7493625,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301018248,7493625,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018261,7493626,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301018291,7493626,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018304,7493627,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301018346,7493627,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018381,7493629,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301018412,7493629,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018425,7493630,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301018456,7493630,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018469,7493631,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301018500,7493631,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018513,7493632,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301018544,7493632,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018557,7493633,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301018588,7493633,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018870,7493642,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301018901,7493642,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018913,7493643,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301018942,7493643,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301018988,7493645,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019017,7493645,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019030,7493646,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019059,7493646,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019072,7493647,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019101,7493647,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019114,7493648,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019143,7493648,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019156,7493649,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019185,7493649,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019231,7493651,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019261,7493651,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019273,7493652,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019303,7493652,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019315,7493653,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019345,7493653,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019357,7493654,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019387,7493654,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019399,7493655,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019429,7493655,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019441,7493656,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019471,7493656,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019483,7493657,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019513,7493657,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019525,7493658,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019555,7493658,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019567,7493659,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019609,7493659,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019642,7493661,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019672,7493661,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019684,7493662,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019714,7493662,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019726,7493663,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019756,7493663,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019768,7493664,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019798,7493664,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019810,7493665,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019840,7493665,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019852,7493666,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019882,7493666,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019895,7493667,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019925,7493667,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019938,7493668,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301019968,7493668,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301019981,7493669,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020011,7493669,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020024,7493670,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020054,7493670,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020067,7493671,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020096,7493671,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020108,7493672,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020137,7493672,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020149,7493673,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020178,7493673,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020190,7493674,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020219,7493674,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020231,7493675,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020260,7493675,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020272,7493676,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020299,7493676,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020311,7493677,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020338,7493677,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020350,7493678,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020377,7493678,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020389,7493679,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020416,7493679,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020428,7493680,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020455,7493680,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020467,7493681,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020494,7493681,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020507,7493682,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020534,7493682,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020547,7493683,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020574,7493683,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020587,7493684,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020614,7493684,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020627,7493685,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020654,7493685,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020667,7493686,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020694,7493686,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020706,7493687,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020734,7493687,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020746,7493688,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020773,7493688,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020786,7493689,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020814,7493689,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020826,7493690,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020855,7493690,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020868,7493691,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020899,7493691,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020913,7493692,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020946,7493692,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301020960,7493693,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301020989,7493693,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301021002,7493694,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021032,7493694,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301021044,7493695,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021077,7493695,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301021088,7493696,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021121,7493696,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301021132,7493697,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021165,7493697,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301021176,7493698,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021209,7493698,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301021220,7493699,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021253,7493699,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301021264,7493700,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021297,7493700,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301021308,7493701,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021341,7493701,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301021352,7493702,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021385,7493702,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301021409,7493703,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021447,7493704,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021484,7493705,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021521,7493706,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021559,7493707,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021597,7493708,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021635,7493709,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021673,7493710,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021711,7493711,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021750,7493712,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021789,7493713,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021828,7493714,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021867,7493715,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021906,7493716,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021945,7493717,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301021981,7493718,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022017,7493719,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022055,7493720,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022093,7493721,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022131,7493722,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022156,7493723,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022187,7493723,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022199,7493724,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022231,7493724,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022262,7493725,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301022264,7493726,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022296,7493726,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022307,7493727,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022339,7493727,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022369,7493728,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301022371,7493729,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022403,7493729,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022414,7493730,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022446,7493730,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022477,7493731,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301022479,7493732,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022510,7493732,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022521,7493733,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022552,7493733,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022580,7493734,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301022582,7493735,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022613,7493735,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022624,7493736,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022655,7493736,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022686,7493737,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301022688,7493738,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022719,7493738,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022730,7493739,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022763,7493739,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022792,7493740,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301022794,7493741,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022825,7493741,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022853,7493742,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301022855,7493743,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022886,7493743,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022897,7493744,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022928,7493744,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301022957,7493745,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301022959,7493746,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301022990,7493746,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023001,7493747,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023032,7493747,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023060,7493748,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301023062,7493749,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023093,7493749,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023122,7493750,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301023124,7493751,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023155,7493751,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023166,7493752,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023197,7493752,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023225,7493753,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301023227,7493754,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023258,7493754,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023286,7493755,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301023288,7493756,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023320,7493756,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023332,7493757,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023364,7493757,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023376,7493758,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023408,7493758,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023437,7493761,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023470,7493760,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301023486,7493761,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023513,7493763,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023545,7493763,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023574,7493764,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301023576,7493765,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023608,7493765,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023636,7493767,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023668,7493767,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023696,7493769,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023728,7493769,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023740,7493770,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023771,7493770,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023800,7493771,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301023802,7493772,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023833,7493772,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023847,7493774,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023872,7493773,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301023896,7493774,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023908,7493775,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023939,7493775,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301023967,7493777,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301023998,7493777,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024029,7493778,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301024031,7493779,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024065,7493779,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024092,7493782,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024124,7493781,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301024142,7493782,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024169,7493784,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024200,7493784,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024232,7493785,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301024250,7493787,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024281,7493787,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024311,7493788,com.android.bluetooth,Bluetooth,1,5.1.1-J200HXXU0AQK2
301024313,7493789,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024344,7493789,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024356,7493790,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024387,7493790,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024399,7493791,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024430,7493791,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024442,7493792,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024473,7493792,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024500,7493794,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024532,7493794,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024544,7493795,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024576,7493795,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024602,7493797,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024634,7493797,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024646,7493798,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024680,7493798,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024705,7493800,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024737,7493800,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024763,7493802,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024795,7493802,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024807,7493803,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024837,7493803,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024864,7493805,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024894,7493805,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024906,7493806,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024942,7493806,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301024963,7493808,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301024993,7493808,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301025020,7493810,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301025050,7493810,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301025075,7493812,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301025106,7493812,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301025119,7493813,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301025150,7493813,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301025163,7493814,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301025194,7493814,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301025207,7493815,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301025241,7493815,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301025265,7493817,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301025299,7493817,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301025311,7493818,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301025344,7493818,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301025355,7493819,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301025386,7493819,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301025398,7493820,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301025432,7493820,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301025444,7493821,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301025478,7493821,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301025490,7493822,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301025524,7493822,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
301025536,7493823,com.android.bluetooth,"Bluetooth Share",1,6.0.1
301025570,7493823,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
